CryoSleep,Cabin,Age,VIP,Transported,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
True,B/269/P,18.0,False,True,0.0,0.0,0.0,0.0,0.0,269,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,B/269/P,26.0,False,True,0.0,11598.0,0.0,3.0,386.0,269,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,F/1674/P,30.0,False,False,4.0,0.0,442.0,2441.0,0.0,1674,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/1675/P,34.0,False,False,81.0,0.0,492.0,122.0,0.0,1675,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/1677/P,18.0,False,False,0.0,0.0,15.0,570.0,84.0,1677,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
True,G/1306/S,49.0,False,True,0.0,0.0,0.0,0.0,0.0,1306,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,F/1678/P,71.0,False,False,48.0,43.0,0.0,78.0,534.0,1678,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
False,F/1552/S,19.0,False,False,150.0,605.0,0.0,0.0,1.0,1552,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,F/1553/S,23.0,False,False,90.0,4.0,0.0,7.0,588.0,1553,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
True,B/318/S,31.0,False,True,0.0,0.0,0.0,0.0,0.0,318,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,B/318/S,40.0,False,True,0.0,0.0,0.0,0.0,0.0,318,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,D/252/P,28.0,False,False,49.0,0.0,0.0,2.0,1136.0,252,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
True,B/319/S,17.0,False,True,0.0,0.0,0.0,0.0,0.0,319,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,B/319/S,24.0,False,False,0.0,809.0,0.0,4928.0,143.0,319,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
True,B/319/S,54.0,True,True,0.0,0.0,0.0,0.0,0.0,319,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
True,G/1310/P,21.0,False,False,0.0,0.0,0.0,0.0,0.0,1310,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,F/1555/S,2.0,False,False,0.0,0.0,0.0,0.0,0.0,1555,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
True,F/1555/S,20.0,False,True,6.0,1119.0,0.0,24.0,13.0,1555,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,F/1555/S,20.0,True,False,97.0,279.0,0.0,301.0,39.0,1555,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,D/253/P,36.0,False,True,0.0,4260.0,0.0,0.0,1678.0,253,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
True,G/1311/P,25.0,False,True,0.0,0.0,0.0,0.0,0.0,1311,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,C/302/S,58.0,False,False,0.0,226.0,0.0,5481.0,0.0,302,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
False,C/302/S,37.0,False,True,79.0,218.0,0.0,442.0,659.0,302,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,C/302/S,26.0,False,False,0.0,13.0,0.0,3803.0,3557.0,302,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,G/1312/P,45.0,False,False,0.0,0.0,0.0,0.0,0.0,1312,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/1681/P,44.0,False,False,0.0,903.0,0.0,0.0,0.0,1681,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,F/1682/P,24.0,False,True,0.0,0.0,0.0,0.0,0.0,1682,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/1313/P,4.0,False,True,0.0,0.0,0.0,0.0,0.0,1313,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/1683/P,24.0,False,False,381.0,925.0,342.0,0.0,642.0,1683,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/1683/P,27.0,False,False,3.0,13.0,0.0,0.0,788.0,1683,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
False,E/522/P,39.0,False,False,44.0,1620.0,0.0,6.0,0.0,522,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,G/1308/S,23.0,False,False,0.0,0.0,0.0,0.0,0.0,1308,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/1308/S,4.0,False,False,0.0,0.0,0.0,0.0,0.0,1308,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,G/1308/S,0.0,False,False,0.0,0.0,0.0,0.0,0.0,1308,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,F/1557/S,22.0,False,True,0.0,0.0,0.0,0.0,0.0,1557,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,D/254/P,27.0,False,False,831.0,0.0,0.0,867.0,20.0,254,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
True,C/267/P,22.0,False,True,0.0,0.0,0.0,0.0,0.0,267,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,C/268/P,26.0,False,True,0.0,0.0,0.0,0.0,0.0,268,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
False,C/268/P,60.0,False,False,0.0,5998.0,0.0,4794.0,8.0,268,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,G/1314/P,18.0,False,False,0.0,297.0,0.0,588.0,23.0,1314,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/1315/P,20.0,False,False,0.0,0.0,0.0,0.0,0.0,1315,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,E/523/P,25.0,False,True,11.0,780.0,0.0,0.0,0.0,523,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,G/1309/S,24.0,False,True,0.0,0.0,0.0,0.0,0.0,1309,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,G/1310/S,38.0,False,True,0.0,0.0,0.0,0.0,0.0,1310,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/1558/S,18.0,False,True,0.0,17.0,5.0,0.0,712.0,1558,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,B/270/P,45.0,False,True,0.0,0.0,0.0,0.0,0.0,270,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
False,B/270/P,13.0,False,False,0.0,3680.0,0.0,1529.0,3854.0,270,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,B/270/P,28.0,False,True,0.0,3317.0,77.0,0.0,130.0,270,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,B/270/P,5.0,False,True,0.0,0.0,0.0,0.0,0.0,270,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,G/1317/P,20.0,False,False,0.0,142.0,0.0,3528.0,92.0,1317,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/1317/P,42.0,False,False,18.0,5.0,470.0,356.0,57.0,1317,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/1317/P,0.0,False,True,0.0,0.0,0.0,0.0,0.0,1317,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,G/1318/P,18.0,False,False,0.0,508.0,0.0,44.0,257.0,1318,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/1319/P,26.0,False,False,0.0,0.0,0.0,0.0,0.0,1319,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
True,E/539/S,3.0,False,True,0.0,0.0,0.0,0.0,0.0,539,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
True,E/539/S,49.0,False,True,0.0,0.0,0.0,0.0,0.0,539,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
False,E/539/S,19.0,False,False,691.0,0.0,10.0,561.0,25.0,539,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,G/1312/S,19.0,False,False,0.0,0.0,0.0,0.0,0.0,1312,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/1320/P,15.0,False,False,0.0,0.0,0.0,0.0,0.0,1320,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/1321/P,53.0,False,False,90.0,29.0,102.0,244.0,56.0,1321,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,G/1313/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,1313,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/1560/S,39.0,False,False,1663.0,0.0,262.0,229.0,0.0,1560,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,G/1313/S,45.0,False,False,0.0,0.0,2778.0,1910.0,0.0,1313,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/1313/S,10.0,False,True,0.0,0.0,0.0,0.0,0.0,1313,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/1313/S,1.0,False,True,0.0,0.0,0.0,0.0,0.0,1313,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,G/1313/S,9.0,False,True,0.0,0.0,0.0,0.0,0.0,1313,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/1686/P,40.0,False,False,953.0,0.0,356.0,0.0,0.0,1686,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/1687/P,26.0,False,False,0.0,0.0,0.0,622.0,8.0,1687,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/1688/P,18.0,False,False,1157.0,28.0,50.0,0.0,0.0,1688,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,E/524/P,47.0,False,False,0.0,314.0,0.0,889.0,1090.0,524,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
False,G/1314/S,31.0,False,False,0.0,918.0,0.0,0.0,900.0,1314,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/525/P,28.82793046746535,False,False,279.0,11.0,40.0,718.0,0.0,525,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
True,G/1315/S,23.0,False,True,0.0,0.0,0.0,0.0,0.0,1315,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,F/1561/S,32.0,False,False,7.0,723.0,197.25,6.0,13.0,1561,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,F/1561/S,32.0,False,False,293.0,889.0,1.0,1.0,200.0,1561,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1561/S,21.0,False,False,644.0,0.0,0.0,0.0,2.0,1561,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1561/S,28.82793046746535,False,False,4.0,0.0,9.0,20.0,831.0,1561,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/1316/S,22.0,False,False,753.0,0.0,0.0,0.0,0.0,1316,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/1316/S,18.0,False,True,0.0,858.0,2.0,171.25,0.0,1316,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/1316/S,28.0,False,True,0.0,0.0,0.0,0.0,0.0,1316,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,G/1316/S,38.0,False,True,0.0,0.0,0.0,0.0,0.0,1316,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/1690/P,46.0,False,False,0.0,0.0,594.0,154.0,0.0,1690,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,C/304/S,44.0,False,True,0.0,3771.0,0.0,521.0,4.0,304,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,C/305/S,38.0,False,True,0.0,0.0,0.0,0.0,0.0,305,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,A/98/S,28.0,False,False,5.0,8252.0,0.0,181.0,3027.0,98,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
False,G/1317/S,31.0,False,False,116.0,649.0,298.0,2.0,227.0,1317,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/1318/S,18.0,False,True,0.0,0.0,0.0,0.0,0.0,1318,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/1564/S,18.0,False,False,0.0,220.0,4.0,0.0,532.0,1564,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,G/1319/S,4.0,False,True,0.0,0.0,0.0,0.0,0.0,1319,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,G/1319/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,1319,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,G/1319/S,0.0,False,False,0.0,0.0,0.0,0.0,0.0,1319,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,G/1319/S,23.0,False,False,0.0,0.0,0.0,0.0,0.0,1319,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,C/271/P,35.0,False,False,0.0,747.0,0.0,0.0,2478.0,271,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,B/320/S,43.0,False,True,0.0,0.0,0.0,0.0,0.0,320,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,G/1320/S,18.0,False,False,0.0,0.0,19.0,751.0,4.0,1320,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,F/1566/S,18.0,False,False,539.0,2.0,3.0,900.0,0.0,1566,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1567/S,18.0,False,True,0.0,0.0,662.0,30.0,0.0,1567,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1693/P,49.0,False,False,598.0,0.0,0.0,118.0,0.0,1693,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
False,G/1329/P,19.0,False,False,0.0,0.0,0.0,0.0,0.0,1329,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/1330/P,22.0,False,True,0.0,0.0,0.0,0.0,0.0,1330,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,C/306/S,4.0,False,True,0.0,58.75,0.0,0.0,0.0,306,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,C/306/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,306,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,C/306/S,28.82793046746535,False,True,0.0,0.0,0.0,0.0,0.0,306,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,C/306/S,39.0,False,True,19.0,3603.0,0.0,421.0,517.0,306,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,C/306/S,36.0,False,False,0.0,8151.0,5.0,0.0,8182.0,306,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,C/306/S,53.0,False,True,0.0,0.0,0.0,0.0,0.0,306,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,C/307/S,23.0,False,False,0.0,395.0,0.0,6.0,2459.25,307,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,C/307/S,24.0,False,True,0.0,0.0,0.0,0.0,0.0,307,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
False,E/541/S,25.0,False,False,0.0,1003.0,1629.0,73.0,748.0,541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,E/541/S,30.0,False,False,209.0,157.0,2566.0,171.0,472.0,541,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,G/1331/P,20.0,False,False,625.0,0.0,2.0,0.0,0.0,1331,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,F/1695/P,40.0,False,True,0.0,0.0,0.0,0.0,0.0,1695,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/1322/S,18.0,False,True,0.0,0.0,0.0,0.0,0.0,1322,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
False,G/1332/P,57.0,False,True,6.0,510.0,372.0,0.0,0.0,1332,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,D/241/S,47.0,False,False,1282.0,0.0,5.0,495.0,0.0,241,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
True,G/1323/S,26.0,False,True,0.0,0.0,0.0,0.0,0.0,1323,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,F/1569/S,29.0,False,False,487.0,0.0,60.0,12.0,0.0,1569,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
False,G/1333/P,32.0,False,False,0.0,2.0,1.0,0.0,881.0,1333,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,D/242/S,30.0,False,True,0.0,0.0,0.0,0.0,0.0,242,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
False,G/1334/P,18.0,False,True,22.0,0.0,681.0,0.0,1.0,1334,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/1570/S,49.0,False,False,0.0,4.0,50.0,0.0,746.0,1570,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,B/272/P,33.0,False,True,0.0,0.0,0.0,0.0,0.0,272,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,G/1335/P,18.0,False,False,3.0,0.0,3.0,1773.0,0.0,1335,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,A/99/S,29.0,False,True,0.0,5157.0,1.0,136.0,32.0,99,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
True,F/1696/P,34.0,False,True,0.0,0.0,0.0,0.0,0.0,1696,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,D/257/P,43.0,False,False,1054.0,109.0,576.0,645.0,0.0,257,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
False,F/1697/P,18.0,False,True,32.0,1255.0,1.0,0.0,0.0,1697,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/1325/S,31.0,False,False,0.0,0.0,0.0,0.0,0.0,1325,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,F/1572/S,3.0,False,True,0.0,0.0,0.0,0.0,0.0,1572,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/1572/S,37.0,False,True,0.0,0.0,0.0,0.0,0.0,1572,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/1572/S,1.0,False,True,0.0,0.0,0.0,0.0,0.0,1572,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,E/527/P,27.0,False,True,14.0,1186.0,460.0,12.0,9.0,527,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,G/1336/P,15.0,False,True,0.0,0.0,0.0,0.0,0.0,1336,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/1327/S,33.0,False,True,201.0,819.0,0.0,0.0,0.0,1327,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/1327/S,65.0,False,False,0.0,0.0,113.0,208.0,587.0,1327,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/1574/S,19.0,False,False,5.0,666.0,0.0,123.0,440.0,1574,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1575/S,30.0,False,False,0.0,0.0,779.0,0.0,18.0,1575,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1575/S,37.0,False,False,72.0,0.0,18.0,0.0,809.0,1575,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1576/S,15.0,False,False,0.0,21.0,22.0,1149.0,249.0,1576,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1577/S,19.0,False,False,511.0,0.0,0.0,267.0,0.0,1577,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1578/S,20.0,False,False,749.0,16.0,0.0,0.0,29.0,1578,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/1328/S,19.0,False,False,0.0,0.0,0.0,0.0,0.0,1328,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
False,F/1579/S,21.0,False,False,499.0,0.0,193.0,1.0,1.0,1579,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,G/1330/S,20.0,False,True,2.0,2.0,876.0,8.0,0.0,1330,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/1331/S,18.0,False,False,0.0,44.0,0.0,795.0,69.0,1331,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,G/1337/P,27.0,False,False,1007.0,0.0,0.0,9.0,0.0,1337,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,D/258/P,23.0,False,True,0.0,2984.0,23.0,686.0,173.0,258,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
True,G/1339/P,25.0,False,False,0.0,0.0,0.0,0.0,0.0,1339,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,G/1339/P,72.0,False,False,309.0,0.0,0.0,0.0,463.0,1339,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
True,G/1332/S,35.0,False,True,0.0,0.0,0.0,0.0,0.0,1332,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,F/1699/P,29.0,False,False,52.0,726.5,612.0,465.0,79.0,1699,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
True,G/1341/P,11.0,False,False,0.0,0.0,0.0,0.0,0.0,1341,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/1341/P,7.0,False,False,0.0,0.0,0.0,0.0,0.0,1341,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,F/1700/P,28.82793046746535,False,True,0.0,0.0,0.0,0.0,0.0,1700,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/1333/S,28.0,False,False,0.0,1.0,12.0,875.0,0.0,1333,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/529/P,41.0,False,False,396.0,0.0,653.0,0.0,0.0,529,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
False,G/1342/P,28.82793046746535,False,False,0.0,0.0,486.0,324.0,0.0,1342,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/1582/S,19.0,True,False,84.0,4.0,4.0,629.0,0.0,1582,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
False,G/1334/S,8.0,False,True,0.0,0.0,0.0,0.0,0.0,1334,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,G/1334/S,4.0,False,True,0.0,0.0,0.0,0.0,0.0,1334,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,G/1343/P,38.0,False,False,0.0,0.0,0.0,0.0,0.0,1343,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
False,F/1584/S,21.0,False,True,32.0,0.0,1008.0,0.0,0.0,1584,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,G/1344/P,18.0,False,False,0.0,0.0,0.0,0.0,0.0,1344,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/1345/P,10.0,False,True,0.0,0.0,0.0,0.0,0.0,1345,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,E/530/P,29.0,False,False,304.0,0.0,48.0,946.0,0.0,530,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
True,F/1701/P,25.0,False,True,0.0,0.0,0.0,0.0,0.0,1701,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,B/321/S,40.0,False,True,0.0,0.0,0.0,0.0,0.0,321,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,B/321/S,19.0,False,False,0.0,3.0,0.0,918.0,2346.0,321,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,F/1702/P,38.0,False,True,86.0,1144.0,783.0,0.0,0.0,1702,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/1586/S,19.0,False,True,29.0,2633.0,0.0,0.0,124.0,1586,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1587/S,0.0,False,True,0.0,0.0,0.0,0.0,0.0,1587,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/1587/S,4.0,False,True,0.0,0.0,0.0,0.0,0.0,1587,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/1587/S,29.0,False,True,0.0,58.75,0.0,0.0,0.0,1587,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,G/1346/P,46.0,False,False,0.0,0.0,0.0,369.0,515.0,1346,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,F/1588/S,32.0,False,True,0.0,0.0,0.0,0.0,0.0,1588,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,C/273/P,26.0,False,True,0.0,0.0,0.0,0.0,0.0,273,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,C/273/P,23.0,False,True,0.0,0.0,0.0,0.0,0.0,273,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
True,G/1348/P,32.0,False,True,0.0,0.0,0.0,0.0,0.0,1348,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,G/1349/P,31.0,False,True,0.0,4334.0,55.0,56.0,1518.75,1349,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,F/1703/P,34.0,False,True,0.0,0.0,880.0,22.0,0.0,1703,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,F/1704/P,45.0,False,False,0.0,1.0,233.0,453.0,17.0,1704,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,G/1336/S,61.0,False,False,67.0,0.0,654.0,0.0,86.0,1336,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,E/542/S,21.0,False,False,1242.0,0.0,654.0,0.0,0.0,542,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,D/259/P,28.82793046746535,False,False,1852.0,0.0,870.0,0.0,7.0,259,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
False,F/1705/P,15.0,False,False,1150.0,0.0,175.0,1.0,11.0,1705,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,G/1350/P,14.0,False,False,0.0,0.0,0.0,0.0,0.0,1350,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,G/1339/S,18.0,False,True,0.0,0.0,0.0,0.0,0.0,1339,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,C/310/S,39.0,False,True,0.0,0.0,0.0,0.0,0.0,310,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
True,E/543/S,62.0,False,True,0.0,0.0,0.0,0.0,0.0,543,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,F/1591/S,40.0,False,False,1309.0,0.0,0.0,0.0,0.0,1591,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,F/1592/S,21.0,False,False,5.0,0.0,0.0,22.0,639.0,1592,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,F/1593/S,12.0,False,True,0.0,0.0,0.0,0.0,0.0,1593,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
