CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
False,G/1319/S,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1319,0,0,0,0,0,0,1,0,0,1
True,G/1319/S,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1319,0,0,0,0,0,0,1,0,0,1
True,G/1319/S,23.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,1319,0,0,0,0,0,0,1,0,0,1
False,C/271/P,35.0,False,0.0,747.0,0.0,0.0,2478.0,False,0,1,0,0,0,1,271,0,0,1,0,0,0,0,0,1,0
True,B/320/S,43.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,320,0,1,0,0,0,0,0,0,0,1
False,G/1320/S,18.0,False,0.0,0.0,19.0,751.0,4.0,False,1,0,0,0,1,0,1320,0,0,0,0,0,0,1,0,0,1
False,F/1566/S,18.0,False,539.0,2.0,3.0,900.0,0.0,False,1,0,0,0,0,1,1566,0,0,0,0,0,1,0,0,0,1
False,F/1567/S,18.0,False,0.0,0.0,662.0,30.0,0.0,True,1,0,0,0,0,1,1567,0,0,0,0,0,1,0,0,0,1
False,F/1693/P,49.0,False,598.0,0.0,0.0,118.0,0.0,False,1,0,0,1,0,0,1693,0,0,0,0,0,1,0,0,1,0
False,G/1329/P,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1329,0,0,0,0,0,0,1,0,1,0
True,G/1330/P,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1330,0,0,0,0,0,0,1,0,1,0
False,C/306/S,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,306,0,0,1,0,0,0,0,0,0,1
False,C/306/S,39.0,False,19.0,3603.0,0.0,421.0,517.0,True,0,1,0,0,0,1,306,0,0,1,0,0,0,0,0,0,1
False,C/306/S,36.0,False,0.0,8151.0,5.0,0.0,8182.0,False,0,1,0,1,0,0,306,0,0,1,0,0,0,0,0,0,1
True,C/306/S,53.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,306,0,0,1,0,0,0,0,0,0,1
True,C/307/S,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,307,0,0,1,0,0,0,0,0,0,1
False,E/541/S,25.0,False,0.0,1003.0,1629.0,73.0,748.0,False,0,1,0,0,0,1,541,0,0,0,0,1,0,0,0,0,1
False,E/541/S,30.0,False,209.0,157.0,2566.0,171.0,472.0,False,0,1,0,0,0,1,541,0,0,0,0,1,0,0,0,0,1
True,F/1695/P,40.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1695,0,0,0,0,0,1,0,0,1,0
True,G/1322/S,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1322,0,0,0,0,0,0,1,0,0,1
False,G/1332/P,57.0,False,6.0,510.0,372.0,0.0,0.0,True,1,0,0,0,0,1,1332,0,0,0,0,0,0,1,0,1,0
False,D/241/S,47.0,False,1282.0,0.0,5.0,495.0,0.0,False,0,0,1,0,0,1,241,0,0,0,1,0,0,0,0,0,1
False,F/1569/S,29.0,False,487.0,0.0,60.0,12.0,0.0,False,1,0,0,0,1,0,1569,0,0,0,0,0,1,0,0,0,1
False,G/1333/P,32.0,False,0.0,2.0,1.0,0.0,881.0,False,1,0,0,0,0,1,1333,0,0,0,0,0,0,1,0,1,0
True,D/242/S,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,242,0,0,0,1,0,0,0,0,0,1
False,G/1334/P,18.0,False,22.0,0.0,681.0,0.0,1.0,True,1,0,0,0,0,1,1334,0,0,0,0,0,0,1,0,1,0
False,F/1570/S,49.0,False,0.0,4.0,50.0,0.0,746.0,False,1,0,0,0,0,1,1570,0,0,0,0,0,1,0,0,0,1
True,B/272/P,33.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,272,0,1,0,0,0,0,0,0,1,0
False,A/99/S,29.0,False,0.0,5157.0,1.0,136.0,32.0,True,0,1,0,0,0,1,99,1,0,0,0,0,0,0,0,0,1
True,F/1696/P,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1696,0,0,0,0,0,1,0,0,1,0
False,D/257/P,43.0,False,1054.0,109.0,576.0,645.0,0.0,False,0,0,1,0,0,1,257,0,0,0,1,0,0,0,0,1,0
False,F/1697/P,18.0,False,32.0,1255.0,1.0,0.0,0.0,True,0,0,1,0,0,1,1697,0,0,0,0,0,1,0,0,1,0
True,G/1325/S,31.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1325,0,0,0,0,0,0,1,0,0,1
True,F/1572/S,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1572,0,0,0,0,0,1,0,0,0,1
True,F/1572/S,37.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1572,0,0,0,0,0,1,0,0,0,1
True,F/1572/S,1.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1572,0,0,0,0,0,1,0,0,0,1
False,E/527/P,27.0,False,14.0,1186.0,460.0,12.0,9.0,True,1,0,0,0,0,1,527,0,0,0,0,1,0,0,0,1,0
True,G/1336/P,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1336,0,0,0,0,0,0,1,0,1,0
False,G/1327/S,33.0,False,201.0,819.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1327,0,0,0,0,0,0,1,0,0,1
False,G/1327/S,65.0,False,0.0,0.0,113.0,208.0,587.0,False,1,0,0,0,0,1,1327,0,0,0,0,0,0,1,0,0,1
False,F/1574/S,19.0,False,5.0,666.0,0.0,123.0,440.0,False,1,0,0,0,0,1,1574,0,0,0,0,0,1,0,0,0,1
False,F/1575/S,30.0,False,0.0,0.0,779.0,0.0,18.0,False,1,0,0,0,0,1,1575,0,0,0,0,0,1,0,0,0,1
False,F/1575/S,37.0,False,72.0,0.0,18.0,0.0,809.0,False,1,0,0,0,0,1,1575,0,0,0,0,0,1,0,0,0,1
False,F/1576/S,15.0,False,0.0,21.0,22.0,1149.0,249.0,False,1,0,0,0,0,1,1576,0,0,0,0,0,1,0,0,0,1
False,F/1577/S,19.0,False,511.0,0.0,0.0,267.0,0.0,False,1,0,0,0,0,1,1577,0,0,0,0,0,1,0,0,0,1
False,F/1578/S,20.0,False,749.0,16.0,0.0,0.0,29.0,False,1,0,0,0,0,1,1578,0,0,0,0,0,1,0,0,0,1
True,G/1328/S,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,1,0,0,1328,0,0,0,0,0,0,1,0,0,1
False,F/1579/S,21.0,False,499.0,0.0,193.0,1.0,1.0,False,1,0,0,1,0,0,1579,0,0,0,0,0,1,0,0,0,1
False,G/1330/S,20.0,False,2.0,2.0,876.0,8.0,0.0,True,1,0,0,0,0,1,1330,0,0,0,0,0,0,1,0,0,1
False,G/1331/S,18.0,False,0.0,44.0,0.0,795.0,69.0,False,1,0,0,0,0,1,1331,0,0,0,0,0,0,1,0,0,1
False,G/1337/P,27.0,False,1007.0,0.0,0.0,9.0,0.0,False,1,0,0,0,0,1,1337,0,0,0,0,0,0,1,0,1,0
False,D/258/P,23.0,False,0.0,2984.0,23.0,686.0,173.0,True,0,1,0,0,0,1,258,0,0,0,1,0,0,0,0,1,0
True,G/1339/P,25.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1339,0,0,0,0,0,0,1,0,1,0
False,G/1339/P,72.0,False,309.0,0.0,0.0,0.0,463.0,False,1,0,0,0,1,0,1339,0,0,0,0,0,0,1,0,1,0
True,G/1341/P,7.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1341,0,0,0,0,0,0,1,0,1,0
False,G/1333/S,28.0,False,0.0,1.0,12.0,875.0,0.0,False,1,0,0,0,0,1,1333,0,0,0,0,0,0,1,0,0,1
False,E/529/P,41.0,False,396.0,0.0,653.0,0.0,0.0,False,0,0,1,0,0,1,529,0,0,0,0,1,0,0,0,1,0
False,G/1334/S,8.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1334,0,0,0,0,0,0,1,0,0,1
True,G/1334/S,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1334,0,0,0,0,0,0,1,0,0,1
True,G/1343/P,38.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,1343,0,0,0,0,0,0,1,0,1,0
False,F/1584/S,21.0,False,32.0,0.0,1008.0,0.0,0.0,True,0,0,1,0,0,1,1584,0,0,0,0,0,1,0,0,0,1
True,G/1344/P,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1344,0,0,0,0,0,0,1,0,1,0
True,G/1345/P,10.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1345,0,0,0,0,0,0,1,0,1,0
False,E/530/P,29.0,False,304.0,0.0,48.0,946.0,0.0,False,0,0,1,0,0,1,530,0,0,0,0,1,0,0,0,1,0
True,F/1701/P,25.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1701,0,0,0,0,0,1,0,0,1,0
True,B/321/S,40.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,321,0,1,0,0,0,0,0,0,0,1
False,B/321/S,19.0,False,0.0,3.0,0.0,918.0,2346.0,False,0,1,0,0,0,1,321,0,1,0,0,0,0,0,0,0,1
False,F/1702/P,38.0,False,86.0,1144.0,783.0,0.0,0.0,True,0,0,1,0,0,1,1702,0,0,0,0,0,1,0,0,1,0
False,F/1586/S,19.0,False,29.0,2633.0,0.0,0.0,124.0,True,1,0,0,0,0,1,1586,0,0,0,0,0,1,0,0,0,1
False,F/1587/S,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1587,0,0,0,0,0,1,0,0,0,1
True,F/1587/S,4.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1587,0,0,0,0,0,1,0,0,0,1
False,G/1346/P,46.0,False,0.0,0.0,0.0,369.0,515.0,False,1,0,0,0,0,1,1346,0,0,0,0,0,0,1,0,1,0
True,F/1588/S,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1588,0,0,0,0,0,1,0,0,0,1
True,C/273/P,23.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,273,0,0,1,0,0,0,0,0,1,0
True,G/1348/P,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1348,0,0,0,0,0,0,1,0,1,0
False,F/1703/P,34.0,False,0.0,0.0,880.0,22.0,0.0,True,1,0,0,0,0,1,1703,0,0,0,0,0,1,0,0,1,0
False,G/1336/S,61.0,False,67.0,0.0,654.0,0.0,86.0,False,1,0,0,0,0,1,1336,0,0,0,0,0,0,1,0,0,1
False,E/542/S,21.0,False,1242.0,0.0,654.0,0.0,0.0,False,0,0,1,0,0,1,542,0,0,0,0,1,0,0,0,0,1
False,F/1705/P,15.0,False,1150.0,0.0,175.0,1.0,11.0,False,0,0,1,0,0,1,1705,0,0,0,0,0,1,0,0,1,0
True,G/1350/P,14.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1350,0,0,0,0,0,0,1,0,1,0
True,G/1339/S,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1339,0,0,0,0,0,0,1,0,0,1
True,C/310/S,39.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,310,0,0,1,0,0,0,0,0,0,1
True,E/543/S,62.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,543,0,0,0,0,1,0,0,0,0,1
False,F/1591/S,40.0,False,1309.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,1591,0,0,0,0,0,1,0,0,0,1
True,F/1593/S,12.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1593,0,0,0,0,0,1,0,0,0,1
False,C/275/P,28.0,False,1722.0,5063.0,0.0,87.0,920.0,False,0,1,0,0,0,1,275,0,0,1,0,0,0,0,0,1,0
False,G/1340/S,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1340,0,0,0,0,0,0,1,0,0,1
False,F/1594/S,17.0,False,4.0,0.0,867.0,0.0,0.0,False,1,0,0,0,0,1,1594,0,0,0,0,0,1,0,0,0,1
False,F/1595/S,23.0,False,218.0,0.0,2267.0,497.0,0.0,False,0,0,1,1,0,0,1595,0,0,0,0,0,1,0,0,0,1
False,G/1351/P,6.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1351,0,0,0,0,0,0,1,0,1,0
True,G/1351/P,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1351,0,0,0,0,0,0,1,0,1,0
False,A/100/S,27.0,True,0.0,1337.0,1929.0,0.0,0.0,True,0,1,0,1,0,0,100,1,0,0,0,0,0,0,0,0,1
True,A/100/S,34.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1
True,E/545/S,36.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,545,0,0,0,0,1,0,0,0,0,1
False,G/1341/S,30.0,False,467.0,0.0,0.0,0.0,287.0,False,1,0,0,0,0,1,1341,0,0,0,0,0,0,1,0,0,1
False,D/245/S,30.0,False,0.0,640.0,0.0,31.0,6201.0,False,0,1,0,0,0,1,245,0,0,0,1,0,0,0,0,0,1
False,F/1598/S,21.0,False,380.0,177.0,161.0,0.0,85.0,False,1,0,0,0,0,1,1598,0,0,0,0,0,1,0,0,0,1
False,F/1709/P,21.0,False,532.0,4.0,37.0,1.0,0.0,False,1,0,0,1,0,0,1709,0,0,0,0,0,1,0,0,1,0
False,F/1710/P,18.0,False,2.0,83.0,576.0,37.0,0.0,False,1,0,0,1,0,0,1710,0,0,0,0,0,1,0,0,1,0
True,F/1711/P,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1711,0,0,0,0,0,1,0,0,1,0
False,F/1711/P,65.0,False,1399.0,0.0,0.0,0.0,0.0,False,0,0,1,0,0,1,1711,0,0,0,0,0,1,0,0,1,0
False,F/1711/P,25.0,False,149.0,0.0,194.0,731.0,0.0,False,0,0,1,1,0,0,1711,0,0,0,0,0,1,0,0,1,0
True,F/1711/P,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,1,0,0,1711,0,0,0,0,0,1,0,0,1,0
True,G/1352/P,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1352,0,0,0,0,0,0,1,0,1,0
False,F/1713/P,23.0,False,0.0,0.0,0.0,0.0,693.0,False,1,0,0,0,0,1,1713,0,0,0,0,0,1,0,0,1,0
False,E/546/S,55.0,False,0.0,465.0,277.0,48.0,0.0,True,1,0,0,0,1,0,546,0,0,0,0,1,0,0,0,0,1
True,G/1353/P,24.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,1353,0,0,0,0,0,0,1,0,1,0
True,G/1356/P,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1356,0,0,0,0,0,0,1,0,1,0
True,G/1357/P,22.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1357,0,0,0,0,0,0,1,0,1,0
False,F/1600/S,39.0,False,799.0,0.0,0.0,4.0,0.0,False,1,0,0,0,0,1,1600,0,0,0,0,0,1,0,0,0,1
True,G/1358/P,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1358,0,0,0,0,0,0,1,0,1,0
False,C/313/S,33.0,False,988.0,0.0,0.0,2274.0,3098.0,False,0,1,0,1,0,0,313,0,0,1,0,0,0,0,0,0,1
True,G/1359/P,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1359,0,0,0,0,0,0,1,0,1,0
False,E/531/P,30.0,False,697.0,0.0,602.0,0.0,0.0,False,0,0,1,0,0,1,531,0,0,0,0,1,0,0,0,1,0
True,E/547/S,30.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,547,0,0,0,0,1,0,0,0,0,1
True,F/1716/P,21.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1716,0,0,0,0,0,1,0,0,1,0
False,F/1716/P,45.0,False,506.0,0.0,2.0,829.0,0.0,False,0,0,1,0,0,1,1716,0,0,0,0,0,1,0,0,1,0
False,F/1601/S,37.0,False,477.0,0.0,167.0,0.0,46.0,False,1,0,0,0,0,1,1601,0,0,0,0,0,1,0,0,0,1
True,E/548/S,33.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,548,0,0,0,0,1,0,0,0,0,1
False,E/548/S,37.0,False,0.0,2215.0,2.0,1294.0,274.0,False,0,1,0,1,0,0,548,0,0,0,0,1,0,0,0,0,1
False,F/1717/P,27.0,False,1403.0,169.0,1081.0,0.0,0.0,False,1,0,0,0,0,1,1717,0,0,0,0,0,1,0,0,1,0
False,D/247/S,38.0,False,30.0,434.0,117.0,372.0,0.0,True,0,0,1,0,0,1,247,0,0,0,1,0,0,0,0,0,1
True,D/247/S,16.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,247,0,0,0,1,0,0,0,0,0,1
False,F/1602/S,18.0,False,0.0,0.0,1792.0,16.0,248.0,False,1,0,0,0,1,0,1602,0,0,0,0,0,1,0,0,0,1
True,B/323/S,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,323,0,1,0,0,0,0,0,0,0,1
True,B/323/S,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,323,0,1,0,0,0,0,0,0,0,1
True,G/1361/P,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,1361,0,0,0,0,0,0,1,0,1,0
True,B/326/S,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,326,0,1,0,0,0,0,0,0,0,1
False,F/1720/P,19.0,False,49.0,680.0,0.0,0.0,46.0,True,1,0,0,0,0,1,1720,0,0,0,0,0,1,0,0,1,0
False,A/101/S,25.0,False,0.0,1673.0,0.0,642.0,612.0,False,0,1,0,1,0,0,101,1,0,0,0,0,0,0,0,0,1
False,A/101/S,26.0,False,0.0,690.0,1.0,1030.0,2273.0,False,0,1,0,0,0,1,101,1,0,0,0,0,0,0,0,0,1
True,G/1363/P,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1363,0,0,0,0,0,0,1,0,1,0
False,G/1364/P,2.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1364,0,0,0,0,0,0,1,0,1,0
True,G/1364/P,2.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1364,0,0,0,0,0,0,1,0,1,0
True,G/1365/P,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1365,0,0,0,0,0,0,1,0,1,0
False,F/1721/P,49.0,False,336.0,64.0,377.0,0.0,0.0,True,1,0,0,1,0,0,1721,0,0,0,0,0,1,0,0,1,0
True,F/1604/S,61.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1604,0,0,0,0,0,1,0,0,0,1
False,E/549/S,57.0,True,435.0,22.0,1435.0,4.0,0.0,True,0,0,1,0,0,1,549,0,0,0,0,1,0,0,0,0,1
False,F/1605/S,52.0,False,0.0,0.0,638.0,115.0,0.0,True,1,0,0,1,0,0,1605,0,0,0,0,0,1,0,0,0,1
False,F/1606/S,22.0,False,1.0,2.0,243.0,0.0,484.0,False,1,0,0,0,0,1,1606,0,0,0,0,0,1,0,0,0,1
True,F/1607/S,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,1,0,0,1,1607,0,0,0,0,0,1,0,0,0,1
False,E/537/P,40.0,False,963.0,14.0,320.0,1.0,0.0,False,0,0,1,0,0,1,537,0,0,0,0,1,0,0,0,1,0
False,F/1608/S,13.0,False,0.0,0.0,505.0,2810.0,9.0,False,1,0,0,0,0,1,1608,0,0,0,0,0,1,0,0,0,1
False,F/1609/S,24.0,False,462.0,0.0,0.0,0.0,240.0,False,1,0,0,0,0,1,1609,0,0,0,0,0,1,0,0,0,1
True,G/1367/P,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1367,0,0,0,0,0,0,1,0,1,0
False,E/550/S,25.0,False,0.0,0.0,0.0,788.0,3.0,False,1,0,0,0,0,1,550,0,0,0,0,1,0,0,0,0,1
False,C/277/P,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,False,0,1,0,0,0,1,277,0,0,1,0,0,0,0,0,1,0
True,G/1368/P,46.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1368,0,0,0,0,0,0,1,0,1,0
True,G/1368/P,3.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1368,0,0,0,0,0,0,1,0,1,0
False,G/1368/P,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1368,0,0,0,0,0,0,1,0,1,0
True,G/1368/P,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1368,0,0,0,0,0,0,1,0,1,0
False,G/1368/P,57.0,False,0.0,839.0,1.0,0.0,2.0,True,1,0,0,0,0,1,1368,0,0,0,0,0,0,1,0,1,0
False,G/1368/P,11.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1368,0,0,0,0,0,0,1,0,1,0
False,F/1722/P,20.0,False,0.0,0.0,0.0,1535.0,0.0,False,1,0,0,0,0,1,1722,0,0,0,0,0,1,0,0,1,0
False,G/1369/P,27.0,False,0.0,1283.0,0.0,2256.0,0.0,False,1,0,0,1,0,0,1369,0,0,0,0,0,0,1,0,1,0
True,G/1370/P,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,1,0,1370,0,0,0,0,0,0,1,0,1,0
False,F/1610/S,24.0,False,86.0,669.0,1.0,0.0,0.0,False,1,0,0,0,1,0,1610,0,0,0,0,0,1,0,0,0,1
False,F/1725/P,21.0,False,163.0,146.0,54.0,245.0,95.0,False,1,0,0,0,0,1,1725,0,0,0,0,0,1,0,0,1,0
False,B/276/P,33.0,True,9.0,1365.0,0.0,5577.0,1483.0,False,0,1,0,1,0,0,276,0,1,0,0,0,0,0,0,1,0
False,D/260/P,32.0,False,0.0,13.0,0.0,2148.0,319.0,False,0,1,0,0,0,1,260,0,0,0,1,0,0,0,0,1,0
False,G/1371/P,22.0,False,2.0,104.0,404.0,0.0,0.0,True,1,0,0,0,1,0,1371,0,0,0,0,0,0,1,0,1,0
True,B/329/S,15.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,0,0,1,329,0,1,0,0,0,0,0,0,0,1
True,C/315/S,31.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,315,0,0,1,0,0,0,0,0,0,1
True,C/316/S,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,316,0,0,1,0,0,0,0,0,0,1
True,G/1346/S,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1346,0,0,0,0,0,0,1,0,0,1
False,G/1372/P,37.0,False,0.0,0.0,1025.0,0.0,0.0,True,1,0,0,0,0,1,1372,0,0,0,0,0,0,1,0,1,0
False,F/1613/S,34.0,False,44.0,1290.0,51.0,0.0,9.0,False,1,0,0,0,0,1,1613,0,0,0,0,0,1,0,0,0,1
True,G/1373/P,19.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1373,0,0,0,0,0,0,1,0,1,0
False,F/1615/S,52.0,False,289.0,302.0,0.0,112.0,0.0,False,1,0,0,0,0,1,1615,0,0,0,0,0,1,0,0,0,1
False,F/1726/P,15.0,False,0.0,3137.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1726,0,0,0,0,0,1,0,0,1,0
False,G/1374/P,24.0,False,0.0,171.0,591.0,22.0,0.0,False,1,0,0,0,0,1,1374,0,0,0,0,0,0,1,0,1,0
False,E/553/S,45.0,False,0.0,0.0,635.0,2.0,0.0,True,1,0,0,0,0,1,553,0,0,0,0,1,0,0,0,0,1
True,B/330/S,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,330,0,1,0,0,0,0,0,0,0,1
False,B/330/S,18.0,False,0.0,0.0,0.0,206.0,2684.0,False,0,1,0,0,0,1,330,0,1,0,0,0,0,0,0,0,1
False,F/1618/S,19.0,False,0.0,168.0,481.0,0.0,0.0,True,1,0,0,0,0,1,1618,0,0,0,0,0,1,0,0,0,1
True,G/1349/S,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,0,0,1,1349,0,0,0,0,0,0,1,0,0,1
False,E/554/S,20.0,False,4210.0,4.0,0.0,58.0,0.0,False,1,0,0,0,0,1,554,0,0,0,0,1,0,0,0,0,1
False,F/1619/S,27.0,False,1.0,30.0,739.0,0.0,33.0,True,1,0,0,0,0,1,1619,0,0,0,0,0,1,0,0,0,1
False,F/1620/S,22.0,False,0.0,0.0,6.0,0.0,733.0,False,1,0,0,0,0,1,1620,0,0,0,0,0,1,0,0,0,1
True,G/1376/P,17.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,1,0,1376,0,0,0,0,0,0,1,0,1,0
True,G/1351/S,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1351,0,0,0,0,0,0,1,0,0,1
False,F/1621/S,29.0,False,324.0,0.0,546.0,0.0,0.0,False,1,0,0,0,0,1,1621,0,0,0,0,0,1,0,0,0,1
True,B/277/P,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1,0,0,277,0,1,0,0,0,0,0,0,1,0
True,G/1377/P,36.0,False,0.0,0.0,0.0,0.0,0.0,False,1,0,0,0,0,1,1377,0,0,0,0,0,0,1,0,1,0
False,F/1729/P,25.0,False,341.0,608.0,2.0,2.0,16.0,True,1,0,0,0,0,1,1729,0,0,0,0,0,1,0,0,1,0
False,F/1624/S,32.0,False,725.0,0.0,1641.0,0.0,0.0,False,0,0,1,0,0,1,1624,0,0,0,0,0,1,0,0,0,1
True,G/1352/S,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1,0,0,1,0,0,1352,0,0,0,0,0,0,1,0,0,1
False,E/540/P,32.0,False,857.0,158.0,0.0,33.0,0.0,False,0,0,1,0,0,1,540,0,0,0,0,1,0,0,0,1,0
False,F/1733/P,48.0,False,0.0,1570.0,1.0,0.0,2.0,False,1,0,0,0,0,1,1733,0,0,0,0,0,1,0,0,1,0
False,F/1734/P,25.0,False,1.0,0.0,1.0,14.0,1491.0,False,1,0,0,0,0,1,1734,0,0,0,0,0,1,0,0,1,0
False,C/317/S,32.0,False,0.0,2154.0,0.0,9655.0,859.0,False,0,1,0,1,0,0,317,0,0,1,0,0,0,0,0,0,1
False,C/317/S,50.0,False,0.0,3070.0,0.0,44.0,562.0,True,0,1,0,0,0,1,317,0,0,1,0,0,0,0,0,0,1
